job_id,company_name,title,normalized_title,category,description,requirement_summary,work_type,employment_type,experience_level,province,city,salary_min,salary_max,salary_currency,salary_display,skills_top_10_names,requirements_concat,language_signal,source_posted_at,status,fit_input_quality_score,fit_input_has_requirements,fit_input_has_skills,skills_count_total,description_length_chars,req_len,_is_tech_cat,_is_tech_title,_is_tech_skills,is_tech,tech_signal_source
3863e48b-3cc2-43d8-aa37-8f773a254199,PT Taurus Gemilang Group,TRAINER F&B,Trainer F&B,Hospitality & Tourism,"The TRAINER F&B role at PT Taurus Gemilang Group in Jakarta Selatan, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: If you're ready to take on a challenging and rewarding role as a Trainer F&B, we encourage you to apply now.","If you're ready to take on a challenging and rewarding role as a Trainer F&B, we encourage you to apply now.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Selatan,6000000.0,7000000.0,IDR,"IDR 6,000,000 - 7,000,000 / month",Effective Communication,"If you're ready to take on a challenging and rewarding role as a Trainer F&B, we encourage you to apply now",EN,2026-05-05T07:44:54Z,ACTIVE,100,1,1,1,326,119,False,False,False,False,none
3825f33b-5097-42e8-8f81-37b8fcf10af7,Transsion,Teknisi Handphone - Carlcare (Makassar),Mobile Phone Technician,Engineering,"The Teknisi Handphone - Carlcare (Makassar) role at Transsion in Makassar, Sulawesi Selatan, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Has core competencies relevant to the Teknisi Handphone Carlcare (Makassar) role",Has core competencies relevant to the Teknisi Handphone Carlcare (Makassar) role,ONSITE,FULL_TIME,ENTRY_LEVEL,Sulawesi Selatan,Makassar,,,IDR,Not specified,Effective Communication,Has core competencies relevant to the Teknisi Handphone - Carlcare (Makassar) role.,UNKNOWN,2026-05-06T06:03:44Z,ACTIVE,100,1,1,1,300,106,False,False,False,False,none
381da22e-608c-4596-a2b1-794c2c658e20,Pengiklan Anonim,staff IT,staff IT,Technology,"The staff IT role at Pengiklan Anonim in Medan Kota, Sumatera Utara, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: minimum S1 di Bidang Ilmu Komputer ,Teknik Informatika,Sistem Informasi atau related field.","minimum S1 di Bidang Ilmu Komputer ,Teknik Informatika,Sistem Informasi atau related field.",ONSITE,CONTRACT,ENTRY_LEVEL,Sumatera Utara,Medan Kota,4500000.0,6000000.0,IDR,"IDR 4,500,000 - 6,000,000 / month",Effective Communication,"minimum S1 di Bidang Ilmu Komputer ,Teknik Informatika,Sistem Informasi atau related field",UNKNOWN,2026-05-05T10:39:39Z,ACTIVE,100,1,1,1,287,98,False,False,False,False,none
3804645c-c3b8-4e3e-9ed2-f2f28e7639cb,Stainless Steel Primavalve Majubersama,Technical Support Sanitary & Non Sanitary,Technical Support for Sanitary & Non-Sanitary Products,Teknik Industri,"The Technical Support Sanitary & Non Sanitary role at Stainless Steel Primavalve Majubersama in Jawa Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Proficient in EXPIRES_SOON, Akan segera berakhir.","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Jawa Timur,,,IDR,Not specified,EXPIRES_SOON | Akan segera berakhir,Technical Support for Industrial Tools,UNKNOWN,2026-04-20T09:16:19Z,ACTIVE,100,1,1,2,288,56,False,False,False,False,none
379acddd-9688-4504-8ab9-214e6b7d8e71,PT Elements Venture International,Quality Control Wood Furniture Manufacturer,Quality Control Wood Furniture Manufacturer,"Manufaktur, Transportasi & Logistik","The Quality Control Wood Furniture Manufacturer role at PT Elements Venture International in Cirebon, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Honest, punctual, detail-oriented, with many years of experience in making quality wood furniture.","Honest, punctual, detail-oriented, with many years of experience in making quality wood furniture.",ONSITE,FULL_TIME,LEAD,Jawa Barat,Cirebon,,,IDR,Not specified,Effective Communication,"Honest, punctual, detail-oriented, with many years of experience in making quality wood furniture",EN,2026-05-07T07:43:56Z,ACTIVE,100,1,1,1,339,105,False,False,False,False,none
376d06f6-5aa5-4b61-824d-fad0b3e3f5dc,LeapFroggr Inc.,Associate Product Manager,Product Manager,Healthcare,"You will play a pivotal role in our journey to transform healthcare in the Philippines. Your primary mission will be to ensure unparalleled customer satisfaction and service excellence. This is not just about managing products; it's about leading innovation in a sector that impacts everyone's lives. You will work closely with cross-functional teams to envision, develop, and execute strategies that push the boundaries of what's possible in healthcare technology. Product Vision and Strategy Contribute to and help articulate a compelling product vision and strategy that aligns seamlessly with the company's overarching goals. Identify market opportunities and consumer needs to guide product development. Assist in driving the product roadmap, ensuring it aligns with business objectives and market demands. Cross-Functional Collaboration Work closely with cross-functional teams, including engineering, design, marketing, and sales, to ensure smooth product development and launch. Facilitate effective communication and collaboration among team members to achieve product goals. Product Development and Lifecycle Management Oversee aspects of the product lifecycle from ideation to launch and post-launch optimization. Implement best practices for product development, including agile methodologies, user-centered design, and data-driven decision-making. Ensure the timely delivery of high-quality products that meet user expectations and business objectives. User Experience and Design Champion the user experience, ensuring our products are intuitive, engaging, and delightful to use. Collaborate with design and UX teams to create user-centered designs that solve real problems and drive engagement. Data-Driven Decision Making Utilize analytics and user feedback to inform product decisions and prioritize features. Establish and track key performance indicators (KPIs) to measure product success and identify areas for improvement. Market and Competitive Analysis Conduct thorough market and competitive analysis to stay ahead of industry trends and competitor offerings. Identify and act on opportunities to differentiate our products and capture market share. Stakeholder Communication Effectively communicate product vision, strategy, and progress to internal and external stakeholders. Serve as a point of contact for product-related inquiries from senior leadership, investors, and key partners.","Bachelor's degree in Business, Healthcare Administration, Engineering, or a related field At least 3 years of experience in product management, preferred in the healthcare or technology sectors Demonstrated success in launching and managing exceptional products that meet market needs and exceed expectations Strong analytical skills with an ability to translate complex data into actionable insights Excellent communication and leadership skills, with a proven track record of working effectively in cross-functional teams Deep understanding of the healthcare industry, including regulatory and compliance requirements",REMOTE,FULL_TIME,JUNIOR,Metro Manila,Manila,,,IDR,Not specified,Negotiation,"Bachelor's degree in Business, Healthcare Administration, Engineering, or a related field || At least 3 years of experience in product management, preferred in the healthcare or technology sectors || Demonstrated success in launching and managing exceptional products that meet market needs and exceed expectations || Strong analytical skills with an ability to translate complex data into actionable insights || Excellent communication and leadership skills, with a proven track record of working effectively in cross-functional teams || Deep understanding of the healthcare industry, including regulatory and compliance requirements || Strong UX and design sensibilities, with a keen eye for detail and user-centered design principles",EN,2024-05-27T03:19:34.591000Z,ACTIVE,100,1,1,1,2418,677,False,False,False,False,none
37593aff-5229-4b10-8b5a-ce30cd04aa71,PT Tengshuo Indonesia,Senior Admin Sales,Senior Admin Sales,Administrasi & Dukungan Perkantoran,"The Senior Admin Sales role at PT Tengshuo Indonesia in Cengkareng, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Proficient in EARLY_APPLICANT, Jadilah pelamar pertama.","Proficient in EARLY_APPLICANT, Jadilah pelamar pertama.",ONSITE,FULL_TIME,SENIOR,DKI Jakarta,Jakarta,6210000.0,7380000.0,IDR,"IDR 6,210,000 - 7,380,000 / month",Jadilah pelamar pertama | EARLY_APPLICANT,"Competitive salary, health insurance, and career development in a dynamic and supportive sales team",UNKNOWN,2026-05-17T10:01:48Z,ACTIVE,100,1,1,2,264,62,False,False,False,False,none
36c81c9c-7fe1-42af-bf95-6272292abac1,Pengiklan Anonim,Sales Executive,Sales Executive,Sales & Marketing,"The Sales Executive role at Pengiklan Anonim in Cikarang Selatan, Jawa Barat focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Spesialisasi and experience mendalam di bidang Mechanical Seal.",Spesialisasi and experience mendalam di bidang Mechanical Seal.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Cikarang Selatan,6000000.0,7500000.0,IDR,"IDR 6,000,000 - 7,500,000 / month",Negotiation,Spesialisasi and experience mendalam di bidang Mechanical Seal,EN,2026-05-09T02:06:26Z,ACTIVE,100,1,1,1,257,70,False,False,False,False,none
36c04b6c-8dac-42ef-8611-919e016b9aa5,Cyberindo Aditama,Enterprise Business Department Head Region,Head of Enterprise Business Region,Sales & Marketing,"The Enterprise Business Department Head Region role at Cyberindo Aditama in Bandung, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Enterprise Business Department Head Region.",Enterprise Business Department Head Region.,HYBRID,FULL_TIME,LEAD,Jawa Barat,Bandung,,,IDR,Not specified,Effective Communication,Enterprise Business Department Head Region,UNKNOWN,2026-05-08T08:28:56Z,ACTIVE,100,1,1,1,267,50,False,False,False,False,none
369ac439-8000-49ed-8a3a-158e7b94bd63,MyRobin,Field Collection - Medan,Field Collector,Perbankan & Layanan Finansial,"MyRobin.id offers competitive salary, comprehensive health insurance, and growth opportunities in a leading financial company in Indonesia.",No specific requirements found in the provided data.,ONSITE,FULL_TIME,LEAD,Sumatera Utara,Medan,4080000.0,4700000.0,IDR,"IDR 4,080,000 - 4,700,000 / month",Effective Communication,No specific requirements found in the provided data,EN,2026-05-05T10:44:18Z,ACTIVE,100,1,1,1,146,59,False,False,False,False,none
3693d0dc-eb75-461e-b463-a47c6aa503c3,TSM Technologies,Product manager,Product Manager,Information Technology & Communication,"Shape the future of tech. Lead product strategy, drive innovation, and mentor cross-functional teams at PT TSM Technologies.","Product strategy, innovation, cross-functional team mentorship.",ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta Barat,6500000.0,8500000.0,IDR,"IDR 6,500,000 - 8,500,000 / month",Innovation | Team Leadership | Product Strategy | Product Management,"Product strategy, innovation, cross-functional team mentorship",EN,2026-05-08T04:48:22Z,ACTIVE,100,1,1,4,131,70,False,False,False,False,none
366e8099-81c6-489d-aebe-109ad5e564fe,Kalbio Global Medika,"Production Specialist (Formulation, Fill & Finish) - Biopharmaceutical Industry)","Production Specialist (Formulation, Fill & Finish) - Biopharmaceutical Industry)","Manufaktur, Transportasi & Logistik","The Production Specialist (Formulation, Fill & Finish) - Biopharmaceutical Industry) role at Kalbio Global Medika in Cikarang Pusat, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Proficient in EXPIRES_SOON, Akan segera berakhir.","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Cikarang Pusat,,,IDR,Not specified,EXPIRES_SOON | Akan segera berakhir,"Responsible for critical processes in the Fill and Finish manufacturing lines, focusing on primary packaging (Filling and Formulation)",UNKNOWN,2026-04-24T08:18:56Z,ACTIVE,100,1,1,2,325,56,False,False,False,False,none
36454011-d2cf-44b0-a924-0f79056371d6,Zambon Group,Digital Engagement Specialist,Digital Engagement Specialist,Pemasaran & Komunikasi,"The Digital Engagement Specialist role at Zambon Group in Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Flexible role from anywhere to manage digital education and grow in the pharmaceutical industry.",Flexible role from anywhere to manage digital education and grow in the pharmaceutical industry.,ONSITE,PART_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta,,,IDR,Not specified,EXPIRES_SOON | Akan segera berakhir,Flexible role from anywhere to manage digital education and grow in the pharmaceutical industry,EN,2026-04-17T11:48:20Z,ACTIVE,100,1,1,2,295,103,False,False,False,False,none
3634e0be-2cb0-4faf-8569-f26faecc65dd,Pratesis,Business Analyst - Distribution Management System,Business Analyst - Distribution Management System,Technology,"The Business Analyst - Distribution Management System role at Pratesis in Jakarta Selatan, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Has core competencies relevant to the Business Analyst Distribution Management System role",Has core competencies relevant to the Business Analyst Distribution Management System role,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Selatan,,,IDR,Not specified,Effective Communication,Has core competencies relevant to the Business Analyst - Distribution Management System role.,UNKNOWN,2026-04-27T09:10:27Z,ACTIVE,100,1,1,1,322,116,False,False,False,False,none
